Usuario,Mensagem,Localizacao
eliakinromero,"RT @jqteix: ""agora temos que ser moderados para conquistar eleitores do ciro""

QUE NADA, ELEITOR DO CIRO É TUDO CHUPA OVO DO LULA ENRUSTIDO…","Cascavel, Brasil"
RosilanyP,"RT @jqteix: ""agora temos que ser moderados para conquistar eleitores do ciro""

QUE NADA, ELEITOR DO CIRO É TUDO CHUPA OVO DO LULA ENRUSTIDO…","Distrito Federal, Brasil"
Amandaparacy,"Eu acreditei no #Hexa, acreditei no #ViraViraClR0 , agora não sei se tenho forças para acreditar em #HaddadPresidente  #Eleições2018",Pelotas - Rio Grande do Sul
Glossofobico,"RT @jqteix: ""agora temos que ser moderados para conquistar eleitores do ciro""

QUE NADA, ELEITOR DO CIRO É TUDO CHUPA OVO DO LULA ENRUSTIDO…",um mundo sem jovens
andreluccaas,"RT @jqteix: ""agora temos que ser moderados para conquistar eleitores do ciro""

QUE NADA, ELEITOR DO CIRO É TUDO CHUPA OVO DO LULA ENRUSTIDO…",Corinthians 
isaacamorimc,"RT @jqteix: ""agora temos que ser moderados para conquistar eleitores do ciro""

QUE NADA, ELEITOR DO CIRO É TUDO CHUPA OVO DO LULA ENRUSTIDO…","Vitória, Brasil"
Danielmozzy,"RT @jqteix: ""agora temos que ser moderados para conquistar eleitores do ciro""

QUE NADA, ELEITOR DO CIRO É TUDO CHUPA OVO DO LULA ENRUSTIDO…","São Paulo, Brasil"
ErickLima1895,"RT @jqteix: ""agora temos que ser moderados para conquistar eleitores do ciro""

QUE NADA, ELEITOR DO CIRO É TUDO CHUPA OVO DO LULA ENRUSTIDO…","Petrópolis, Brasil"
r_antonieto,"RT @jqteix: ""agora temos que ser moderados para conquistar eleitores do ciro""

QUE NADA, ELEITOR DO CIRO É TUDO CHUPA OVO DO LULA ENRUSTIDO…",Brasília
crisadumont,"RT @g1: Bolsonaro vence em 17 estados e Haddad, em 9; nas capitais, placar é 23 a 3 https://t.co/UGcnqR3GTM #Eleições2018 #G1 https://t.co/…",nan
AntonioDiasCos1,"RT @jqteix: ""agora temos que ser moderados para conquistar eleitores do ciro""

QUE NADA, ELEITOR DO CIRO É TUDO CHUPA OVO DO LULA ENRUSTIDO…","Miguel Pereira, Brasil"
limalblue_ofc,"RT @g1: Bolsonaro vence em 2,8 mil cidades, Haddad, em 2,6 mil, e Ciro, em mais de 100 https://t.co/kUytNbXqe6 #Eleições2018 #G1 https://t.…",nan
SucoDeFrutazz,"RT @jqteix: ""agora temos que ser moderados para conquistar eleitores do ciro""

QUE NADA, ELEITOR DO CIRO É TUDO CHUPA OVO DO LULA ENRUSTIDO…",nan
TaylonsnNovaes,"RT @jqteix: ""agora temos que ser moderados para conquistar eleitores do ciro""

QUE NADA, ELEITOR DO CIRO É TUDO CHUPA OVO DO LULA ENRUSTIDO…","Arataca, Brasil (Pense em um l"
bocafla12,"Bolsonaro vence em 17 estados, Haddad em 9 e Ciro em 1. Veja a votação de cada candidato por estado.… https://t.co/G1K5Evpyc2","Paraná, Brasil"
FilipinhoAFLDR,"RT @g1: Bolsonaro vence em 17 estados e Haddad, em 9; nas capitais, placar é 23 a 3 https://t.co/UGcnqR3GTM #Eleições2018 #G1 https://t.co/…",nan
nanda_campooos,"RT @g1: Bolsonaro vence em 2,8 mil cidades, Haddad, em 2,6 mil, e Ciro, em mais de 100 https://t.co/kUytNbXqe6 #Eleições2018 #G1 https://t.…",Recreio beach
CapDanversmcu,"RT @jqteix: ""agora temos que ser moderados para conquistar eleitores do ciro""

QUE NADA, ELEITOR DO CIRO É TUDO CHUPA OVO DO LULA ENRUSTIDO…",nan
juanitomonteiro,Quando eu vejo vocês querendo o fantoche do Lula no poder!! #Eleições2018 https://t.co/abX1HlIPey,"São José dos Campos, Brasil"
GARRINCHAPUTO,"RT @jqteix: ""agora temos que ser moderados para conquistar eleitores do ciro""

QUE NADA, ELEITOR DO CIRO É TUDO CHUPA OVO DO LULA ENRUSTIDO…","Pau Grande - MG H, I, J..."
GabrielP_Moraes,"RT @jqteix: ""agora temos que ser moderados para conquistar eleitores do ciro""

QUE NADA, ELEITOR DO CIRO É TUDO CHUPA OVO DO LULA ENRUSTIDO…","Curitibanos, Santa Catarina"
krenzinha23,"RT @futmemes_: URGENTE!!!!
Um candidato novo e totalmente aleatório, passa haddad e bolsonaro! #Eleições2018 https://t.co/wLMLv9xp8H","Copacabana, Rio de Janeiro"
MrAnswers1,Se os advogados do PT fossem tão bons quanto seus marqueteiros políticos Lula já estaria solto faz tempo. #domingodetremurasdv #Eleições2018,"Piracicaba, Brasil"
herrderklinglen,"RT @oAdvogad0: Nordeste ‘atrapalhou’ Bolsonaro? Não! Foram VALENTES em não permitir avanço do Haddad e Ciro

Em quase todos os estados do N…",Brasil
Arthurdalomba,"RT @jqteix: ""agora temos que ser moderados para conquistar eleitores do ciro""

QUE NADA, ELEITOR DO CIRO É TUDO CHUPA OVO DO LULA ENRUSTIDO…",São Lourenço do Sul - RS
_mathaus_,"RT @jqteix: ""agora temos que ser moderados para conquistar eleitores do ciro""

QUE NADA, ELEITOR DO CIRO É TUDO CHUPA OVO DO LULA ENRUSTIDO…","itajai,sc"
EliveltonPdS,"RT @jqteix: ""agora temos que ser moderados para conquistar eleitores do ciro""

QUE NADA, ELEITOR DO CIRO É TUDO CHUPA OVO DO LULA ENRUSTIDO…","Rondônia, Brasil"
diegossaito,"RT @jqteix: ""agora temos que ser moderados para conquistar eleitores do ciro""

QUE NADA, ELEITOR DO CIRO É TUDO CHUPA OVO DO LULA ENRUSTIDO…","São Paulo, Brasil"
_eltonleaal,"RT @lolligrrrl: ""ELE NÃO, SEM DUVIDA ""

#Eleições2018 #AgoraÉHaddad #ViraViraClR0 https://t.co/2NqBgB7eq7","Pernambuco, Brasil"
SamuelCortazio,"RT @gazetadopovo: Bolsonaro vence em 17 estados, Haddad em 9 e Ciro em 1. Veja a votação de cada candidato por estado. https://t.co/RIKcFMN…","Curitiba, Brasil"
olifrenoslida,"RT @jqteix: ""agora temos que ser moderados para conquistar eleitores do ciro""

QUE NADA, ELEITOR DO CIRO É TUDO CHUPA OVO DO LULA ENRUSTIDO…","Manaus, Brasil"
Fred_Gomes13,"RT @g1: Bolsonaro vence em 2,8 mil cidades, Haddad, em 2,6 mil, e Ciro, em mais de 100 https://t.co/kUytNbXqe6 #Eleições2018 #G1 https://t.…","Vila Boa, Brasil"
Ray_santos282,"RT @jqteix: ""agora temos que ser moderados para conquistar eleitores do ciro""

QUE NADA, ELEITOR DO CIRO É TUDO CHUPA OVO DO LULA ENRUSTIDO…",nan
bibsthal,"RT @jqteix: ""agora temos que ser moderados para conquistar eleitores do ciro""

QUE NADA, ELEITOR DO CIRO É TUDO CHUPA OVO DO LULA ENRUSTIDO…","São Paulo, Brasil"
Gabriel68306721,"RT @futmemes_: URGENTE!!!!
Um candidato novo e totalmente aleatório, passa haddad e bolsonaro! #Eleições2018 https://t.co/wLMLv9xp8H","Minas Gerais, Brasil"
eu_igoroliv,"Quem votaria no sr. candidato 17, pode ir pra praia no dia 28.

É verdade esse bilhete 

#Haddad #Eleições2018 #","MG, Brasil"
Leandro88594851,"RT @jqteix: ""agora temos que ser moderados para conquistar eleitores do ciro""

QUE NADA, ELEITOR DO CIRO É TUDO CHUPA OVO DO LULA ENRUSTIDO…","Rio de janeiro,RJ"
ThalesBH17,"RT @jqteix: ""agora temos que ser moderados para conquistar eleitores do ciro""

QUE NADA, ELEITOR DO CIRO É TUDO CHUPA OVO DO LULA ENRUSTIDO…","Belo Horizonte, Brasil"
marciodonizete,"Algumas constatações interessantes das #Eleições2018:

- O Nordeste garantiu o segundo turno entre Haddad e Bolsona… https://t.co/GTWXD3WGnk","São Caetano do Sul, São Paulo"
renato_salvio,"RT @jqteix: ""agora temos que ser moderados para conquistar eleitores do ciro""

QUE NADA, ELEITOR DO CIRO É TUDO CHUPA OVO DO LULA ENRUSTIDO…",nan
lobaoeletrico,"RT @jqteix: ""agora temos que ser moderados para conquistar eleitores do ciro""

QUE NADA, ELEITOR DO CIRO É TUDO CHUPA OVO DO LULA ENRUSTIDO…",São Paulo
amirelinha,"RT @g1: Bolsonaro vence em 17 estados e Haddad, em 9; nas capitais, placar é 23 a 3 https://t.co/UGcnqR3GTM #Eleições2018 #G1 https://t.co/…","zona sul, sjc / SP"
themaloya,RT @1968Alysson: Turma no mínimo louca. Enche o Pais de santinho com lula como Presidente e vem criticar informação falsa. https://t.co/3YR…,nan
milaolisilva,"RT @jqteix: ""agora temos que ser moderados para conquistar eleitores do ciro""

QUE NADA, ELEITOR DO CIRO É TUDO CHUPA OVO DO LULA ENRUSTIDO…","Rio de Janeiro, Brasil"
GustavoRozante,"RT @jqteix: ""agora temos que ser moderados para conquistar eleitores do ciro""

QUE NADA, ELEITOR DO CIRO É TUDO CHUPA OVO DO LULA ENRUSTIDO…",Goiânia
Barrdotoba,"RT @jqteix: ""agora temos que ser moderados para conquistar eleitores do ciro""

QUE NADA, ELEITOR DO CIRO É TUDO CHUPA OVO DO LULA ENRUSTIDO…",nan
Andreaandycard1,"RT @jqteix: ""agora temos que ser moderados para conquistar eleitores do ciro""

QUE NADA, ELEITOR DO CIRO É TUDO CHUPA OVO DO LULA ENRUSTIDO…",Alagoinhas ba 
jlsfreire,"RT @jqteix: ""agora temos que ser moderados para conquistar eleitores do ciro""

QUE NADA, ELEITOR DO CIRO É TUDO CHUPA OVO DO LULA ENRUSTIDO…","Vitória, Brasil"
edevaldoolivei3,"RT @jqteix: ""agora temos que ser moderados para conquistar eleitores do ciro""

QUE NADA, ELEITOR DO CIRO É TUDO CHUPA OVO DO LULA ENRUSTIDO…",nan
Jornal_Canyons,"O PT de @Haddad_Fernando, que conta com 61 parlamentares na Câmara atualmente, elegeu 57 deputados federais neste d… https://t.co/tiQ004YLPa","Praia Grande, Brasil"
bmxcr7,Separem o nordeste antes do bozo assumir e deixa a gente decidir entre Ciro e Haddad,@CR7BRASIL
brunafv73,"RT @FranklinFaruk: A questão no Brasil agora não é HADDAD PRESIDENTE pelo PT, e sim HADDAD PRESIDENTE PELA DEMOCRACIA! 
Precisamos fortalec…",Brasília 
LuxAjuda,"RT @gazetadopovo: Bolsonaro vence em 17 estados, Haddad em 9 e Ciro em 1. Veja a votação de cada candidato por estado. https://t.co/RIKcFMN…",Brasil 
joaothiagomele,"RT @g1: Bolsonaro vence em 17 estados e Haddad, em 9; nas capitais, placar é 23 a 3 https://t.co/UGcnqR3GTM #Eleições2018 #G1 https://t.co/…",nan
matheusMH152,"RT @g1: Bolsonaro vence em 2,8 mil cidades, Haddad, em 2,6 mil, e Ciro, em mais de 100 https://t.co/kUytNbXqe6 #Eleições2018 #G1 https://t.…",nan
JoaoLeonardi3,"RT @jqteix: ""agora temos que ser moderados para conquistar eleitores do ciro""

QUE NADA, ELEITOR DO CIRO É TUDO CHUPA OVO DO LULA ENRUSTIDO…",nan
emanuel_gsantos,"RT @jqteix: ""agora temos que ser moderados para conquistar eleitores do ciro""

QUE NADA, ELEITOR DO CIRO É TUDO CHUPA OVO DO LULA ENRUSTIDO…","Anápolis, Brasil"
Lelescoteco1,"RT @AlineDantas523: Nordeste tá mudando, ñ aceitem que o Nordeste vai votar no Haddad. Tão querendo fazer o povo aceitar pq ngm ia desconfi…",nan
NelsonjuniorNjr,"RT @g1: Bolsonaro vence em 17 estados e Haddad, em 9; nas capitais, placar é 23 a 3 https://t.co/UGcnqR3GTM #Eleições2018 #G1 https://t.co/…","Minas Gerais, Brasil"
capslock_io,"RT @jqteix: ""agora temos que ser moderados para conquistar eleitores do ciro""

QUE NADA, ELEITOR DO CIRO É TUDO CHUPA OVO DO LULA ENRUSTIDO…",nan
lipeguerreiro,"RT @jqteix: ""agora temos que ser moderados para conquistar eleitores do ciro""

QUE NADA, ELEITOR DO CIRO É TUDO CHUPA OVO DO LULA ENRUSTIDO…",nan
marianemoro,"RT @leitoramedia: ""Bolsonaro e Haddad irão disputar o 2º turno"". Em vídeo, o #ForoDeTeresina destacado na página especial do @TwitterBrasil…","Sao Paulo, Brazil"
WagnerVw11,"RT @jqteix: ""agora temos que ser moderados para conquistar eleitores do ciro""

QUE NADA, ELEITOR DO CIRO É TUDO CHUPA OVO DO LULA ENRUSTIDO…",Twitter
jbdireita,"RT @jqteix: ""agora temos que ser moderados para conquistar eleitores do ciro""

QUE NADA, ELEITOR DO CIRO É TUDO CHUPA OVO DO LULA ENRUSTIDO…",ANTI-COMUNISMO
MariaAtena,"RT @g1: Bolsonaro vence em 2,8 mil cidades, Haddad, em 2,6 mil, e Ciro, em mais de 100 https://t.co/kUytNbXqe6 #Eleições2018 #G1 https://t.…",fortaleza
VIRGINIASALERNO,"RT @g1: Bolsonaro vence em 2,8 mil cidades, Haddad, em 2,6 mil, e Ciro, em mais de 100 https://t.co/kUytNbXqe6 #Eleições2018 #G1 https://t.…",Rio de Janeiro
almeidacruzz,"RT @jqteix: ""agora temos que ser moderados para conquistar eleitores do ciro""

QUE NADA, ELEITOR DO CIRO É TUDO CHUPA OVO DO LULA ENRUSTIDO…",nan
GabrielSanigato,"RT @patativaparana: Vermelho de Haddad, verde de bozo e azul de Ciro. Valeu, Norte e Nordeste, mais uma vez vocês salvaram o Brasil! ""Vou-m…",Carioca da Gema 
yantralha77,"RT @jqteix: ""agora temos que ser moderados para conquistar eleitores do ciro""

QUE NADA, ELEITOR DO CIRO É TUDO CHUPA OVO DO LULA ENRUSTIDO…",na puta que pariu
AndreStetelle,"RT @jqteix: ""agora temos que ser moderados para conquistar eleitores do ciro""

QUE NADA, ELEITOR DO CIRO É TUDO CHUPA OVO DO LULA ENRUSTIDO…",Brasil
Mariana_DM,"RT @jqteix: ""agora temos que ser moderados para conquistar eleitores do ciro""

QUE NADA, ELEITOR DO CIRO É TUDO CHUPA OVO DO LULA ENRUSTIDO…",Brazil
gaforina,"RT @adribacelar: Se pensar um pouquinho, verá que a diferença é abismal. #HaddadPresidente13 https://t.co/otveHINrRc","Brasília, Brasil"
FPossani,"RT @jqteix: ""agora temos que ser moderados para conquistar eleitores do ciro""

QUE NADA, ELEITOR DO CIRO É TUDO CHUPA OVO DO LULA ENRUSTIDO…","Juiz de Fora, Brasil"
RadarPoliticoBR,"RT @g1: Bolsonaro vence em 17 estados e Haddad, em 9; nas capitais, placar é 23 a 3 https://t.co/UGcnqR3GTM #Eleições2018 #G1 https://t.co/…",RIO DE JANEIRO- BRASIL
blondendrugs,RT @J0TA88: eu a partir de agora #AgoraÉHaddad #Eleições2018 https://t.co/7PWTodavLW,nan
Descartes_News,"RT @patativaparana: Vermelho de Haddad, verde de bozo e azul de Ciro. Valeu, Norte e Nordeste, mais uma vez vocês salvaram o Brasil! ""Vou-m…",nan
NadsonCastro29,"RT @g1: Bolsonaro vence em 2,8 mil cidades, Haddad, em 2,6 mil, e Ciro, em mais de 100 https://t.co/kUytNbXqe6 #Eleições2018 #G1 https://t.…",لإمارات العربيّة المتّحدة
Recreio_i,"RT @jqteix: ""agora temos que ser moderados para conquistar eleitores do ciro""

QUE NADA, ELEITOR DO CIRO É TUDO CHUPA OVO DO LULA ENRUSTIDO…","Rio de Janeiro, Brasil"
throcha85_fla,"RT @jqteix: ""agora temos que ser moderados para conquistar eleitores do ciro""

QUE NADA, ELEITOR DO CIRO É TUDO CHUPA OVO DO LULA ENRUSTIDO…","New jersey, USA 🇺🇸"
CleversonBeta,"RT @jqteix: ""agora temos que ser moderados para conquistar eleitores do ciro""

QUE NADA, ELEITOR DO CIRO É TUDO CHUPA OVO DO LULA ENRUSTIDO…", RJ Brasil
AndStellina,"RT @jqteix: ""agora temos que ser moderados para conquistar eleitores do ciro""

QUE NADA, ELEITOR DO CIRO É TUDO CHUPA OVO DO LULA ENRUSTIDO…",nan
jonata_fla,"RT @jqteix: ""agora temos que ser moderados para conquistar eleitores do ciro""

QUE NADA, ELEITOR DO CIRO É TUDO CHUPA OVO DO LULA ENRUSTIDO…","Padre Miguel, Rio de Janeiro"
Mailsonnsilva,"RT @gazetadopovo: Bolsonaro vence em 17 estados, Haddad em 9 e Ciro em 1. Veja a votação de cada candidato por estado. https://t.co/RIKcFMN…","Tauá, Ceará"
Leandrolemos011,"RT @g1: Bolsonaro vence em 17 estados e Haddad, em 9; nas capitais, placar é 23 a 3 https://t.co/UGcnqR3GTM #Eleições2018 #G1 https://t.co/…",nan
thiagomontani,"RT @jqteix: ""agora temos que ser moderados para conquistar eleitores do ciro""

QUE NADA, ELEITOR DO CIRO É TUDO CHUPA OVO DO LULA ENRUSTIDO…",São Paulo/SP
MazulVinicius,"RT @gazetadopovo: Bolsonaro vence em 17 estados, Haddad em 9 e Ciro em 1. Veja a votação de cada candidato por estado. https://t.co/RIKcFMN…",nan
NadsonCastro29,"RT @tvcamara: #Eleições2018 Jair Bolsonaro (PSL) e Fernando Haddad (PT) decidirão em 2º turno, no próximo dia 28, quem será o próximo presi…",لإمارات العربيّة المتّحدة
Valusa,"RT @Talitchasss32: #Eleições2018 
#Enquetes
Enquete Segundo turno
#RT #Rt 
Quem vai ser seu presidente?
#17Neles #EuVotoBolsonaro  #Haddad…",Florida-USA
blackjao_,RT @otempo: Vídeo em que urna auto-completa número de Fernando Haddad é falso #Eleições2018 #fake #urna https://t.co/kbFbA5qWIM https://t.c…,divinéia
Lililio10,"RT @jqteix: ""agora temos que ser moderados para conquistar eleitores do ciro""

QUE NADA, ELEITOR DO CIRO É TUDO CHUPA OVO DO LULA ENRUSTIDO…",nan
crovislimone2,"RT @jqteix: ""agora temos que ser moderados para conquistar eleitores do ciro""

QUE NADA, ELEITOR DO CIRO É TUDO CHUPA OVO DO LULA ENRUSTIDO…","São Paulo, Brasil"
GleydsonMaxx,"RT @jqteix: ""agora temos que ser moderados para conquistar eleitores do ciro""

QUE NADA, ELEITOR DO CIRO É TUDO CHUPA OVO DO LULA ENRUSTIDO…",Volta Redonda RJ
ThePastScofield,"RT @jqteix: ""agora temos que ser moderados para conquistar eleitores do ciro""

QUE NADA, ELEITOR DO CIRO É TUDO CHUPA OVO DO LULA ENRUSTIDO…",nan
HtoPreto,"RT @jqteix: ""agora temos que ser moderados para conquistar eleitores do ciro""

QUE NADA, ELEITOR DO CIRO É TUDO CHUPA OVO DO LULA ENRUSTIDO…",Gothan City
silviarienzo,"RT @g1: Bolsonaro vence em 17 estados e Haddad, em 9; nas capitais, placar é 23 a 3 https://t.co/UGcnqR3GTM #Eleições2018 #G1 https://t.co/…",CABA
BetoPereira19,"RT @g1: Bolsonaro vence em 17 estados e Haddad, em 9; nas capitais, placar é 23 a 3 https://t.co/UGcnqR3GTM #Eleições2018 #G1 https://t.co/…",nan
CarlusSponder,"RT @jqteix: ""agora temos que ser moderados para conquistar eleitores do ciro""

QUE NADA, ELEITOR DO CIRO É TUDO CHUPA OVO DO LULA ENRUSTIDO…",Brasil
silviabolsonaro,"RT @jqteix: ""agora temos que ser moderados para conquistar eleitores do ciro""

QUE NADA, ELEITOR DO CIRO É TUDO CHUPA OVO DO LULA ENRUSTIDO…",nan
MoonGaga1,RT @jorrgesf: não apoio salnorabo e nem sou fã do pt mas já q é p escolher um... q seja no menos pior. #AgoraÉHaddad #Haddad13 #PrayForBraz…,nan
Suyanni1,"RT @g1: Bolsonaro vence em 2,8 mil cidades, Haddad, em 2,6 mil, e Ciro, em mais de 100 https://t.co/kUytNbXqe6 #Eleições2018 #G1 https://t.…","Santa Maria, Brasília"
Andrlui58030,"RT @futmemes_: URGENTE!!!!
Um candidato novo e totalmente aleatório, passa haddad e bolsonaro! #Eleições2018 https://t.co/wLMLv9xp8H","Rio de Janeiro, Brasil"
rkdmlu,"RT @jqteix: ""agora temos que ser moderados para conquistar eleitores do ciro""

QUE NADA, ELEITOR DO CIRO É TUDO CHUPA OVO DO LULA ENRUSTIDO…",Belo Horizonte - MG - Brasil
futebol_pontual,"RT @jqteix: ""agora temos que ser moderados para conquistar eleitores do ciro""

QUE NADA, ELEITOR DO CIRO É TUDO CHUPA OVO DO LULA ENRUSTIDO…",Brasil
raf_ewen,"RT @jqteix: ""agora temos que ser moderados para conquistar eleitores do ciro""

QUE NADA, ELEITOR DO CIRO É TUDO CHUPA OVO DO LULA ENRUSTIDO…",Brasília - DF
laritxs,"RT @elpais_brasil: #Eleições2018 | Bolsonaro: “Vamos colocar um ponto final em todos os ativismos do Brasil”. Após decisão das urnas, Hadda…",litoral norte
CaioR96,"RT @jqteix: ""agora temos que ser moderados para conquistar eleitores do ciro""

QUE NADA, ELEITOR DO CIRO É TUDO CHUPA OVO DO LULA ENRUSTIDO…","Rio de Janeiro, Brasil"
jornalistavitor,"Bolsonaro vence em 17 estados, Haddad em 9 e Ciro em 1. Veja a votação de cada candidato por estado.… https://t.co/jSpyqiPOlS",Brasil
SempreAsdireita,"RT @jqteix: ""agora temos que ser moderados para conquistar eleitores do ciro""

QUE NADA, ELEITOR DO CIRO É TUDO CHUPA OVO DO LULA ENRUSTIDO…",Brasil
alfredocarval,"RT @jqteix: ""agora temos que ser moderados para conquistar eleitores do ciro""

QUE NADA, ELEITOR DO CIRO É TUDO CHUPA OVO DO LULA ENRUSTIDO…","Brazil, IN"
dielifpa,"RT @gazetadopovo: Bolsonaro vence em 17 estados, Haddad em 9 e Ciro em 1. Veja a votação de cada candidato por estado. https://t.co/RIKcFMN…",Brazil
lucasmdt,"RT @jqteix: ""agora temos que ser moderados para conquistar eleitores do ciro""

QUE NADA, ELEITOR DO CIRO É TUDO CHUPA OVO DO LULA ENRUSTIDO…",Porto Alegre RS
_marianisamuel,"RT @jqteix: ""agora temos que ser moderados para conquistar eleitores do ciro""

QUE NADA, ELEITOR DO CIRO É TUDO CHUPA OVO DO LULA ENRUSTIDO…","Alfredo Wagner, Brasil"
jc_pe,"#EleiçõesSJCC #Eleições2018 Reeleito, Humberto Costa aposta em apoio de PE para Haddad no 2º turno… https://t.co/Llz9hIYz94","Recife, Pernambuco, Brasil"
JinGalado,"RT @jqteix: ""agora temos que ser moderados para conquistar eleitores do ciro""

QUE NADA, ELEITOR DO CIRO É TUDO CHUPA OVO DO LULA ENRUSTIDO…",gab.ai/JinKaien
LuaneNeiva,"Gente, mostrando que aqui em Salvador, havia gente na fila pra votar até às 21h. 
Que horror. 
#Eleições2018 #Haddad13",Salvador - BA
