Usuario,Mensagem,Localizacao
SabrineLemos,"RT @ArthurValim: Se você viu o #BolsonaroNoJornalNacional e ainda pretende votar nele, você não entende nada de política, nada de humanidad…",
FabianniLeite,"RT @allantercalivre: O Seu João e a Dona Maria de cada canto do país, hoje, aprendeu que há UM candidato que não quer putativa na escola, c…","Fortaleza, Brasil"
AureaSenaa,"RT @RondinellySena: Vamos lá Brasil: Já que as pesquisas eleitorais ""oficiais"" são manipuladas, vamos descobrir a verdade.

Em quem você vo…",RJ - ES
pamalvesm,"RT @malxndrz: boa noite com o vídeo mais prazeroso do ano, amém renata vasconsellos #BolsonaroNoJornalNacional #JN https://t.co/Wo7SAgjrUM","Minas Gerais, Brasil"
dannyseblack,RT @BlogDoPim: A âncora Renata faz bem em não aceitar receber menos que homens por funções iguais (Bonner também é editor-chefe) pois ela é…,USA 🇺🇸 🇧🇷
marcelosousamm,"RT @JoelAlexandreM: Bolsonaro nos bastidores, depois da entrevista para o Jornal Nacional 

#BolsonaroNaGloboNews #BolsonaroNoJornalNaciona…","Brasília, Brasil"
justosJustus,"RT @Marilia61758583: Eu como negra , gostaria de saber do @alexandre,e tds os ministros do @STF_oficial , o que o ministro Barroso quis diz…",
oitentadnv,"RT @Teu_Mathi: JÁ QUE AS PESQUISAS ELEITORAIS """"OFICIAS"""" SÃO MANIPULADAS, VAMOS DESCOBRIR A VERDADE

Em quem você votaria???

Renata Vasco…",Vila Velha tbm é cidade
bxy_bxby,"RT @ArthurValim: Se você viu o #BolsonaroNoJornalNacional e ainda pretende votar nele, você não entende nada de política, nada de humanidad…",
La_nunes1,"RT @Louback99: Bolsonaro é o brasileiro q mais passa vergonha atualmente? 
(  ) sim
(X) COM CERTEZA
#BolsonaroNoJornalNacional",Minas Gerais
Akiinii,"RT @Teu_Mathi: JÁ QUE AS PESQUISAS ELEITORAIS """"OFICIAS"""" SÃO MANIPULADAS, VAMOS DESCOBRIR A VERDADE

Em quem você votaria???

Renata Vasco…",
gui_guilhermef,"RT @Camzthay: Mano, EU ODEIO O BOLSONARO

Mas amo meu país.
E em 2015 prometi pra mim mesma q votaria em candidato que:

-Não fosse citado…",
xfuckngtired,"RT @ArthurValim: Se você viu o #BolsonaroNoJornalNacional e ainda pretende votar nele, você não entende nada de política, nada de humanidad…",
arrajhabo,RT @VihRodrigues___: Mulheres rindo da Renata Vasconcellos e apoiando o Bolsonaro. Quando foi que as mulheres passaram a se enxergar com tã…,Capricórnio
cquissak33,"RT @davidsantos0525: Após o Jornal. Você Vota no BOLSONARO?

🔁RT PRA ESPALHAR🔁

#BolsonaroNoJornalNacional","Mogi das Cruzes, Brasil"
whynicx,"RT @Lesbicando1995: bolsonaro é a favor da tortura e armamento, racista, machista, homofóbico, despreza a cultura indígena, quer limitar qu…",no fundo do poço 
pcminfanti,"@GloboReporter Resumo de #BolsonaroNoJornalNacional:anunciou o apartamento, cutucou Bonner pelo divórcio, jogou na… https://t.co/OOxVMBFIV6",
VALCLEIDSOM,"RT @allantercalivre: O Seu João e a Dona Maria de cada canto do país, hoje, aprendeu que há UM candidato que não quer putativa na escola, c…",Joinville - sc
mjoicealves,"RT @MatheusfRomero: Então a Globo precisou censurar o livro que seria mostrado para crianças nas escolas? Interessante...
#BolsonaroNoJorna…","Rio das Pedras, Brasil"
Dominiackmiotto,RT @BlogDoPim: A âncora Renata faz bem em não aceitar receber menos que homens por funções iguais (Bonner também é editor-chefe) pois ela é…,Cascavel-PR
Julh_Fortunato,"RT @ArthurValim: Se você viu o #BolsonaroNoJornalNacional e ainda pretende votar nele, você não entende nada de política, nada de humanidad…",
CRF_paulinho133,"RT @KeyllaLima2018: - Menino geme Aah uuh que bom
- Menina pede ""Mais""
Eu não sei o que é pior cara  gente defender uma desgraça dessa ou a…","San Pedro Garza García, Nuevo León"
vc_naval,"RT @allantercalivre: Sou amigo da pessoa que jogou na cara do Willian Bonner, ao vivo, no Jornal Nacional, que a Globo vive boa parte do di…",
MartaRibeiro06,"RT @davidsantos0525: Após o Jornal. Você Vota no BOLSONARO?

🔁RT PRA ESPALHAR🔁

#BolsonaroNoJornalNacional",
sukasukita,"RT @Teu_Mathi: JÁ QUE AS PESQUISAS ELEITORAIS """"OFICIAS"""" SÃO MANIPULADAS, VAMOS DESCOBRIR A VERDADE

Em quem você votaria???

Renata Vasco…",São Luís - MA
laIisajk,"que pisão bonito meus amigos, que pisão bonito",Hufflepuff ♡ Cabin 10
psydrean,RT @munirnege: renata vasconcellos comendo o cu do bozonaro #BolsonaroNoJornalNacional https://t.co/hq6G7WMEtY,
Clariss08124796,"RT @Ro_Moller: Bolsonaro trocou farpas sobre o assunto salário de mulher...

Se saiu muito bem e desmontou uma Fake News sobre ele!!

#Bols…",Brasil
smilebullock,RT @barbarafontess: Para o Bolsonaro mulher tem que ganhar menos mesmo; se quiser segurança morte de inocente é efeito colateral; se não qu…,Brasil
mandissls,"RT @Teu_Mathi: JÁ QUE AS PESQUISAS ELEITORAIS """"OFICIAS"""" SÃO MANIPULADAS, VAMOS DESCOBRIR A VERDADE

Em quem você votaria???

Renata Vasco…",24/06/11
luisamartinsb,"RT @Teu_Mathi: JÁ QUE AS PESQUISAS ELEITORAIS """"OFICIAS"""" SÃO MANIPULADAS, VAMOS DESCOBRIR A VERDADE

Em quem você votaria???

Renata Vasco…",Babilônia de asfalto e cimento
_IgorAc,"RT @witchofhawkins: Gente, William Bonner e Renata Vasconcellos NÃO POSSUEM O MESMO CARGO. Ele além de âncora é tbm editor chefe do JN. Mas…",Wakanda 
majolonog,"RT @davidsantos0525: Após o Jornal. Você Vota no BOLSONARO?

🔁RT PRA ESPALHAR🔁

#BolsonaroNoJornalNacional",
CarlosE73540898,"RT @JOAQUIMTEIXEIA: BOLSONARO,
AO VIVO,
no JORNAL NACIONAL:

- falou que a GLOBO é sustentada pelo Estado
- falou da desigualdade salarial…",São Paulo
anselmo_flavio,"RT @milenereis: Bolsonaro quebrou a Rede Globo hoje.
Jornalistas berrando pra ele não falar, não mostrar o kit gay, interrompendo o cara po…",Natal - RN
ABBMaues,"RT @sirpotenza: Hoje Jair Bolsonaro ganhou mais um eleitor. Obrigado, Bonner e Renata por me ajudarem a escolher. Realmente estava muito pe…",Manaus
Negaodobeco,"RT @ArthurValim: Se você viu o #BolsonaroNoJornalNacional e ainda pretende votar nele, você não entende nada de política, nada de humanidad…","São Bernardo do Campo, Brasil"
Mariacrff,"RT @ArthurValim: Se você viu o #BolsonaroNoJornalNacional e ainda pretende votar nele, você não entende nada de política, nada de humanidad…",Rj
Viih_rebeca1,"RT @xlipesousa: @SchuldinerSieg Bom dia!

Meu café hj tem um gostinho especial, sabor de primeiro turno, talkey!? 😎👉👉

#DireitaUnida 
#Bols…",Rio De Janeiro
kaysthon,RT @carinavitral: Hoje vamos entrevistar o candidato Bozonaro. #BolsonaroNoJornalNacional https://t.co/sk7XLcNFuF,"Paraíso do Tocantins, Brasil"
tojinhatwo,"RT @ArthurValim: Se você viu o #BolsonaroNoJornalNacional e ainda pretende votar nele, você não entende nada de política, nada de humanidad…","Maricá, Brasil"
MaxFerraz3,"RT @sirpotenza: Hoje Jair Bolsonaro ganhou mais um eleitor. Obrigado, Bonner e Renata por me ajudarem a escolher. Realmente estava muito pe…","Machadinho d'Oeste, Brasil"
anajuliaavj,"RT @Teu_Mathi: JÁ QUE AS PESQUISAS ELEITORAIS """"OFICIAS"""" SÃO MANIPULADAS, VAMOS DESCOBRIR A VERDADE

Em quem você votaria???

Renata Vasco…",por aí
_alanices,"RT @witchofhawkins: Gente, William Bonner e Renata Vasconcellos NÃO POSSUEM O MESMO CARGO. Ele além de âncora é tbm editor chefe do JN. Mas…",
ThaaCRFLA,"RT @joaodrew94: vamos apreciar a beleza da mulher que matou o Bolsonaro em pleno Jornal Nacional. 
#BolsonaroNoJornalNacional 
OBRIGADO REN…","No castelo, pq sou rainha"
gsilvabraga,"#BolsonaroNoJornalNacional 
 Foi excelente, T R U C I D O U !!!!!!

#DireitaSegueDireita", Brasil
tracywinicks,"RT @witchofhawkins: Gente, William Bonner e Renata Vasconcellos NÃO POSSUEM O MESMO CARGO. Ele além de âncora é tbm editor chefe do JN. Mas…",$AD BROKEN CITY
MagnerSales,"RT @DecioNeves: O problema desse pessoal que vai entrevistar o Bolsonaro é estar armado de ódio. Acho que @realwbonner foi bem. Calmo, sem…","Belo Horizonte, Brasil"
Cinthia_FFC,"RT @ArthurValim: Se você viu o #BolsonaroNoJornalNacional e ainda pretende votar nele, você não entende nada de política, nada de humanidad…","Leblon, Rio de Janeiro"
MJabangi,RT @Michaelcruyfff: Minha mãe que nem conhecia o Bolsonaro a partir de hj vai votar nele kkkk a Globo acabou de eleger o mito #BolsonaroNoJ…,"São Paulo, Brasil"
kiravtr,"RT @lovatolorde: Renata Vasconcelos: ""eu nunca aceitaria menos que um homem se eu tivesse o mesmo cargo que ele"". Salário dela como jornali…",
Clariss08124796,RT @ClarkeFelype: Será que o tuíte vai derrubar essa tal tbm ? #BolsonaroNoJornalNacional,Brasil
graveyard_b4by,"RT @witchofhawkins: Gente, William Bonner e Renata Vasconcellos NÃO POSSUEM O MESMO CARGO. Ele além de âncora é tbm editor chefe do JN. Mas…",long and hard road out of hell
Oseias_Maxchado,"RT @Regisabb: @Sid_AraujoPX @dudu_brasileiro @BolsonaroSP Cara a Renata Vasconcelos agiu como uma bipolar,
O presidente deve intervir no se…","Chapecó, Brasil"
Gamer99531916,"RT @douglasrodrigo2: Prefiro um presidente com cola na mão, do que um com tornozeleira na canela. 

#BolsonaroNoJornalNacional",
rafaas_ferreira,"RT @ArthurValim: Se você viu o #BolsonaroNoJornalNacional e ainda pretende votar nele, você não entende nada de política, nada de humanidad…",
MiriamC27113052,"RT @JOAQUIMTEIXEIA: BOLSONARO,
AO VIVO,
no JORNAL NACIONAL:

- falou que a GLOBO é sustentada pelo Estado
- falou da desigualdade salarial…","Rio de Janeiro, Brasil"
Kcarlabianca,"RT @malxndrz: boa noite com o vídeo mais prazeroso do ano, amém renata vasconsellos #BolsonaroNoJornalNacional #JN https://t.co/Wo7SAgjrUM",
gabrielfinatto,"RT @witchofhawkins: Gente, William Bonner e Renata Vasconcellos NÃO POSSUEM O MESMO CARGO. Ele além de âncora é tbm editor chefe do JN. Mas…",
GiannaGeraldini,RT @republicanaES: Que informação clara e objetiva. Gostei!!!!!!!!!! https://t.co/vIvDsBnqeg,"São Paulo, Brasil"
cakebythoecean,"RT @lovatolorde: o dia que o bolsonaro foi esmurrado ao vivo, renata o brasil te venera #BolsonaroNoJornalNacional https://t.co/06niGaXlDy",
pastordavid19,"RT @pauloap: DÊ RT PARA ESPALHAR O LIVRO CENSURADO PELA GLOBO

Bolsonaro não pôde mostrar este livro no Jornal Nacional, mas as crianças re…",Forquilhinha 
akcastr,"RT @witchofhawkins: Gente, William Bonner e Renata Vasconcellos NÃO POSSUEM O MESMO CARGO. Ele além de âncora é tbm editor chefe do JN. Mas…",
luixagama,RT @barbarafontess: Para o Bolsonaro mulher tem que ganhar menos mesmo; se quiser segurança morte de inocente é efeito colateral; se não qu…,"Belo Horizonte,MG"
SlaSarah,"RT @ArthurValim: Se você viu o #BolsonaroNoJornalNacional e ainda pretende votar nele, você não entende nada de política, nada de humanidad…","Rio de Janeiro, Brasil"
washingtonncp,"RT @hbredda: Renata tem q decidir. O q ela ganha não compete a ninguém ou compete sim e ela quer ajuda do Presidente, além do MP e CLT?

É…",
anahteti,"RT @SaabBrasil: #BolsonaroNoJornalNacional 
Uma pergunta:
Todos sabemos que Renata ganha 5x ou 4x menos que Bonner, 

""Se o salário da Rena…",
digo_dornelas,"RT @VRetorno: Bonner quando nos cansamos eu com a minha mulher e você com a sua juramos fidelidade...
Kkkkkkkkkkkkkkkkkkkkkkkk..
Chátima Be…","Jundiaí, Brasil"
dannyseblack,"RT @DungaPorks: Difícil agradar a todos..

Se ele interfere nos salários.. será taxado de ditador..
Se não toma atitude... é misógino..

Co…",USA 🇺🇸 🇧🇷
kehlanisgxrl,"RT @Teu_Mathi: JÁ QUE AS PESQUISAS ELEITORAIS """"OFICIAS"""" SÃO MANIPULADAS, VAMOS DESCOBRIR A VERDADE

Em quem você votaria???

Renata Vasco…",puta que pariu
Gamer99531916,"RT @fabifbbr: Homofobia, pauta amada pela Globo: “vizinho gay desvaloriza imóvel”, teria dito Bolsonaro! Hahahaha 🤣😂😂👏🏻👏🏻🤣😂 Bolsonaro é dem…",
cuthberst,"RT @witchofhawkins: Gente, William Bonner e Renata Vasconcellos NÃO POSSUEM O MESMO CARGO. Ele além de âncora é tbm editor chefe do JN. Mas…",Brasil
FalaeAle,"RT @lucianobraz: Renata Vasconcellos: ""eu nunca aceitaria receber menos que um homem"". Salário dela:  R$ 200 mil.
Salário do William Bonner…","Vila Velha, Brasil"
MJabangi,"RT @Pannttaneiro: Minha mãe tem 76 anos, liguei para ela e perguntei o que achou do Bolsonaro. Ela disse:
Voto nele. Ele é o que o Brasil p…","São Paulo, Brasil"
DedoFerida,Eu também fico com Roberto Marinho 👍@jairbolsonaro @jornalnacional #foracomunismo,"Belo Horizonte, Brasil"
HeyPorto,"RT @ArthurValim: Se você viu o #BolsonaroNoJornalNacional e ainda pretende votar nele, você não entende nada de política, nada de humanidad…",zona leste
VelhoruschaJohn,"RT @lucianobraz: Renata Vasconcellos: ""eu nunca aceitaria receber menos que um homem"". Salário dela:  R$ 200 mil.
Salário do William Bonner…","Houston, TX"
MarlosAlecrim,"RT @ArthurValim: Se você viu o #BolsonaroNoJornalNacional e ainda pretende votar nele, você não entende nada de política, nada de humanidad…",Brasília 
gleison_cunha,"RT @Aames_Oliveira: Renata Vasconcellos: ""Não, candidato! Por favor, não mostre esse livro escolar! Tem criança assistindo!""
#BolsonaroNoJo…",Brasil
joaquimbianc,"RT @Teu_Mathi: JÁ QUE AS PESQUISAS ELEITORAIS """"OFICIAS"""" SÃO MANIPULADAS, VAMOS DESCOBRIR A VERDADE

Em quem você votaria???

Renata Vasco…","Guarantã, Brasil"
IZcorpiranha,RT @sophia4knowles: Agora acredito que a Globo apoia a zoofilia. A Renata Vasconcellos comeu o cu do jumento ao vivo e ninguém fez nada.…,Plano Piloto de Brasília
Elizacst__,"RT @Teu_Mathi: JÁ QUE AS PESQUISAS ELEITORAIS """"OFICIAS"""" SÃO MANIPULADAS, VAMOS DESCOBRIR A VERDADE

Em quem você votaria???

Renata Vasco…",da terra
Conservador10X,"RT @henriolliveira: Não pode mostrar KIT GAY no JORNAL NACIONAL,

mas pode mostrar  KIT GAY nas escolas, para os NOSSOS FILHOS? 

#Bolsonar…",Brazil
Tillinzada2,"RT @malxndrz: boa noite com o vídeo mais prazeroso do ano, amém renata vasconsellos #BolsonaroNoJornalNacional #JN https://t.co/Wo7SAgjrUM",Cpx Papucaia City
DomingosAvelar,"Seja Bem vindo ao lado dos pensam.!!
Bolsonaro 17","Ponte Nova, Brasil"
combatido,"RT @LannesDelRey: O jornal nacional serviu para mostrar o quanto Bolsonaro é homofóbico, racista e machista.

Nem seus eleitores conseguem…","São Paulo, Brasil"
soniataruma,"RT @paulacamara_: Bolsonaro: Eu fico com Roberto Marinho. Eu vou repetir aqui 

Bonner: O sr. vai repetir isso?

Bolsonaro: Vou repetir . R…",Alta Floresta MT - brasil
bssimoes1980,RT @BlogDoPim: A âncora Renata faz bem em não aceitar receber menos que homens por funções iguais (Bonner também é editor-chefe) pois ela é…,"Brasília, Brazil"
victortannus1,"RT @Pittolzinha: #BolsonaroNoJornalNacional

ISSO AÍ BOLSONARO!
GRANDE PARTE DOS REPÓRTERES RECEBEM COMO PESSOA JURÍDICA
PARA DIMINUIR OS I…",SP 
cquissak33,"RT @JoelAlexandreM: Agora na Globo News Bolsonaro falou que não confia nas pesquisa e que pode ganhar no primeiro turno. 
#BolsonaroNaGlobo…","Mogi das Cruzes, Brasil"
Cristiane80,"Gzuis o que a Globo arrumou ontem hein?

#BolsonaroNoJornalNacional",Beaga
LindjacksonPer2,"RT @Desesquerdizada: De #BolsonaroNoJornalNacional: ""Vocês vivem em grade parte aqui de recursos da União"".
VERDADEIRO. https://t.co/zMzWuY…",
NetoSep1914,RT @SimoneRJ_BR: #BolsonaroNoJornalNacional MITADA HISTÓRICA EM CIMA DE BONNER E TODA GLOBO:👇 https://t.co/vuzW97yP5X,"Espírito Santo do Pinhal, Bras"
paynempires,"RT @lovatolorde: Renata Vasconcelos: ""eu nunca aceitaria menos que um homem se eu tivesse o mesmo cargo que ele"". Salário dela como jornali…",Brasil
biggpanther,"A globosta so sabe menospresar o povo, pense numa bosta.",
pedrorenaud,"RT @ArthurValim: Se você viu o #BolsonaroNoJornalNacional e ainda pretende votar nele, você não entende nada de política, nada de humanidad…",Recife
zepequenoloco,"RT @lucianobraz: Renata Vasconcellos: ""eu nunca aceitaria receber menos que um homem"". Salário dela:  R$ 200 mil.
Salário do William Bonner…",
eoqtayoba,RT @foratemer_: #BolsonaroNoJornalNacional  já escolhi meu look pra assistir o próximo episódio https://t.co/mj3zCqu8DM,Guarapari - ES
banos_atecu,"RT @sirpotenza: Hoje Jair Bolsonaro ganhou mais um eleitor. Obrigado, Bonner e Renata por me ajudarem a escolher. Realmente estava muito pe…",
vc_naval,"RT @conexaopolitica: AO VIVO: Ainda sobre 'desigualdade salarial' entre homens e mulheres, Jair Bolsonaro jogou na cara de Renata Vasconcel…",
10deOliveira,RT @VihRodrigues___: Mulheres rindo da Renata Vasconcellos e apoiando o Bolsonaro. Quando foi que as mulheres passaram a se enxergar com tã…,"Maricá, RJ"
assis_saliba,"RT @sirpotenza: Hoje Jair Bolsonaro ganhou mais um eleitor. Obrigado, Bonner e Renata por me ajudarem a escolher. Realmente estava muito pe…",
ZorahDakota,RT @deamartinelli: renata vasconcellos: “poderia questionar o salário do senhor porque o senhor exerce um cargo público(...). meu salário n…,Pangeia
Ze_Guilerme,"RT @witchofhawkins: Gente, William Bonner e Renata Vasconcellos NÃO POSSUEM O MESMO CARGO. Ele além de âncora é tbm editor chefe do JN. Mas…",+55081PE ||
Lc_Vitor7,RT @ntxlzz: Renata e Bonner entrevistando o candidato bolsonaro #BolsonaroNoJornalNacional https://t.co/fsULIOUuxe,021 RJ
LimaTalitala,"RT @GabrielNaste: Em quem você votaria pra presidente? 

RT: Renata Vasconcellos 

FAV: Bonolsaro 

#BolsonaroNoJornalNacional https://t.co…",
brubs_ed,"RT @jovensreacinhas: Quem liga para economia, emprego e saúde?

A gente quer saber é de um ""kit gay"" que nunca saiu do papel!

O país não p…",Onde Judas perdeu as botas
CLJOHNNYBRAVO,"RT @lucianobraz: Renata Vasconcellos: ""eu nunca aceitaria receber menos que um homem"". Salário dela:  R$ 200 mil.
Salário do William Bonner…",Nova Lima
ISimeo,"RT @ArthurValim: Se você viu o #BolsonaroNoJornalNacional e ainda pretende votar nele, você não entende nada de política, nada de humanidad…",errejota
3ba428e47c934e6,"RT @professorigor: Acho que nem o eleitor mais otimista de bolsonaro, em sua fantasia mais delirante, poderia sonhar com uma entrevista mel…","Manaus, Brasil"
2e50demortadela,"RT @0_marcia: O mundo gira e se você não conseguir acompanhar ficará pra trás
""BOLSONARO NÃO TEM CHANCES DE DISPUTAR AS ELEIÇÕES""
""BOLSONAR…",
AnderTorres5,"RT @franciscomacsoa: #BolsonaroNoJornalNacional

Mais uma vez a globo é covarde e espera a entrevista acabar e Bonner lê a mesma msg sobre…","São José dos Campos, Brasil"
